location	5330	55.45303068	10.52553123
location	5350	55.40654304	10.62525952
location	5370	55.49069461	10.65231059
location	5380	55.51753249	10.68882027
location	5390	55.54709111	10.65263113
location	5400	55.54353326	10.10364476
location	5450	55.53833721	10.39404998
location	5462	55.43415758	10.19234031
location	5463	55.45477943	10.02916475
location	5464	55.49127383	9.98162393
location	5466	55.49355829	9.89174003
location	5471	55.48691259	10.08371535
location	5474	55.46255575	10.14425747
location	5485	55.51969426	10.26859858
location	5491	55.38883518	10.22531693
location	5492	55.39228422	10.13229762
location	5500	55.49543203	9.79559492
location	5540	55.3853962	10.67264449
location	5550	55.36673317	10.58947313
location	5560	55.37369367	10.03851749
location	5580	55.45295435	9.8617054
location	5591	55.39954114	9.96614107
location	5592	55.39677197	9.87138048
location	5600	55.1212673	10.31643929
location	5601	55.0416111	10.14853074
location	5602	55.02556236	10.25896124
location	5603	55.06568932	10.24418889
location	5610	55.296664	9.95188834
location	5620	55.27213799	10.10343663
location	5631	55.23546244	9.97625126
location	5642	55.14245312	10.18191779
location	5672	55.24506199	10.25211529
location	5683	55.20982525	10.1471915
location	5690	55.3195544	10.19834407
location	5700	54.98699919	10.57527981
location	5750	55.2209888	10.42313811
location	5762	55.06879842	10.44387087
location	5771	55.12556284	10.52352287
location	5772	55.18424637	10.54250568
location	5792	55.2906707	10.3936597
location	5800	55.34895451	10.74962749
location	5853	55.2661035	10.63473931
location	5854	55.2122797	10.60886979
location	5856	55.23725238	10.54368086
location	5863	55.31045491	10.58601195
location	5871	55.23586503	10.75234559
location	5874	55.17835413	10.75889719
location	5881	55.08114666	10.69737797
location	5882	55.10211807	10.73945681
location	5883	55.12582781	10.74284307
location	5884	55.1496317	10.7120614
location	5892	55.15512414	10.63638217
location	5900	54.91241197	10.76399894
location	5932	54.80650064	10.70448851
location	5935	54.74917242	10.70558669
location	5943	54.90949375	10.60619227
location	5953	54.96442774	10.8125832
location	5960	54.85466822	10.49715109
location	5965	54.93108665	10.5027921
location	5970	54.85586468	10.39953328
location	5985	54.92649313	10.2694968
location	6000	55.51102382	9.44363216
location	6040	55.61664144	9.29089234
location	6051	55.55907816	9.46401838
location	6052	55.58677181	9.49835852
location	6064	55.55380577	9.3183142
location	6070	55.35487274	9.44750863
location	6091	55.44545871	9.55989385
location	6092	55.45931757	9.63585979
location	6093	55.4068472	9.53828204
location	6094	55.38443732	9.59620777
location	6100	55.20399665	9.49012437
location	6200	54.9813044	9.43042383
location	6210	55.11766266	9.56277977
location	6230	55.07437317	9.28037618
location	6240	55.06237954	8.96415413
location	6261	55.0635713	8.7786027
location	6270	54.95248429	8.89453488
location	6280	54.97579924	8.7073343
location	6300	54.91935276	9.54978771
location	6310	54.87471973	9.68728458
location	6320	54.9063012	9.61894445
location	6330	54.84549192	9.30983474
location	6340	54.8664663	9.4372799
location	6360	54.90310437	9.20354745
location	6372	55.01707978	9.14165592
location	6392	54.9843364	9.20811159
location	6400	54.95358442	9.69069031
location	6430	55.04290138	9.77041161
location	6440	54.97430575	9.94867622
location	6470	54.91335321	9.99084888
location	6500	55.2436827	9.31835235
location	6510	55.27645397	9.01601909
location	6520	55.18306206	9.0451996
location	6534	55.12832485	9.15854853
location	6535	55.12085206	9.05916508
location	6541	55.19588025	9.19750089
location	6560	55.32447339	9.26072776
location	6580	55.41366579	9.34398711
location	6600	55.4784284	9.11204215
location	6621	55.53607493	9.1837296
location	6622	55.58270689	9.15666611
location	6623	55.63499139	9.09958348
location	6630	55.38472069	9.14057169
location	6640	55.4763505	9.32882435
location	6650	55.49880374	8.99731666
